origem_linha,particao
28532,treino
16418,treino
25637,treino
946,treino
26270,treino
10952,treino
13910,treino
19077,treino
29565,treino
6357,treino
3087,treino
7010,treino
19692,treino
18836,treino
20517,treino
20939,treino
28425,treino
6565,treino
19263,treino
25545,treino
28604,treino
24050,treino
7608,treino
24912,treino
17759,treino
31642,treino
20531,treino
24480,treino
20235,treino
4805,treino
10644,treino
31394,treino
20921,treino
29022,treino
790,treino
5520,treino
1124,treino
4718,treino
9374,treino
8727,treino
23604,treino
30957,treino
10267,treino
21579,treino
11205,treino
3669,treino
20832,treino
30227,treino
8732,treino
17493,treino
15609,treino
1228,treino
6026,treino
26420,treino
477,treino
30357,treino
22147,treino
11226,treino
22919,treino
28869,treino
22724,treino
17361,treino
10702,treino
23772,treino
26149,treino
26415,treino
12238,treino
21925,treino
32143,treino
8948,treino
20813,treino
4400,treino
6531,treino
31426,treino
21284,treino
1682,treino
4285,treino
15452,treino
12245,treino
10294,treino
14612,treino
22746,treino
15976,treino
28214,treino
6909,treino
20893,treino
24814,treino
9395,treino
29000,treino
2361,treino
22915,treino
2728,treino
24318,treino
28556,treino
21662,treino
3326,treino
32163,treino
18769,treino
1634,treino
27983,treino
12799,treino
21204,treino
853,treino
146,treino
29839,treino
16497,treino
5161,treino
12810,treino
5555,treino
16463,treino
18899,treino
16505,treino
24343,treino
4543,treino
4029,treino
27792,treino
17508,treino
27618,treino
23074,treino
1080,treino
26593,treino
13807,treino
19087,treino
2637,treino
12200,treino
968,treino
28924,treino
3158,treino
653,treino
18419,treino
2530,treino
5719,treino
23300,treino
7312,treino
5936,treino
20734,treino
18349,treino
9264,treino
30136,treino
24056,treino
23169,treino
5732,treino
5713,treino
5665,treino
29091,treino
13529,treino
26662,treino
14375,treino
17715,treino
3197,treino
743,treino
16313,treino
30310,treino
14655,treino
12875,treino
12721,treino
20630,treino
19496,treino
28472,treino
10787,treino
26656,treino
19323,treino
7571,treino
13492,treino
2910,treino
26389,treino
6076,treino
77,treino
12470,treino
25943,treino
9841,treino
13684,treino
20836,treino
138,treino
8323,treino
22374,treino
8691,treino
1260,treino
15266,treino
22807,treino
32129,treino
6732,treino
12690,treino
28014,treino
21412,treino
23082,treino
5711,treino
8329,treino
18787,treino
18617,treino
4389,treino
3691,treino
32167,treino
30820,treino
21949,treino
29221,treino
2021,treino
161,treino
8606,treino
19244,treino
3304,treino
30977,treino
26808,treino
10581,treino
16583,treino
25848,treino
6916,treino
21429,treino
25056,treino
16205,treino
26453,treino
10830,treino
32030,treino
10470,treino
28607,treino
24975,treino
10515,treino
4898,treino
6469,treino
8200,treino
30453,treino
13400,treino
12349,treino
2618,treino
25892,treino
29374,treino
31914,treino
24464,treino
7501,treino
9466,treino
11659,treino
15948,treino
9642,treino
7723,treino
23700,treino
15743,treino
21888,treino
28901,treino
4458,treino
18446,treino
27893,treino
15196,treino
15322,treino
15732,treino
8291,treino
363,treino
5098,treino
4283,treino
18848,treino
21499,treino
16925,treino
30526,treino
21543,treino
3880,treino
14637,treino
2717,treino
2958,treino
2855,treino
28056,treino
22471,treino
13260,treino
14192,treino
4687,treino
18560,treino
8425,treino
19231,treino
21985,treino
6879,treino
2933,treino
25241,treino
24615,treino
3892,treino
28833,treino
24228,treino
7703,treino
10872,treino
5405,treino
7391,treino
10071,treino
31920,treino
20364,treino
22894,treino
3689,treino
3651,treino
20026,treino
11357,treino
5998,treino
23725,treino
5551,treino
9168,treino
19980,treino
23739,treino
14842,treino
29591,treino
29761,treino
24358,treino
11062,treino
12453,treino
20468,treino
4396,treino
13244,treino
12013,treino
2993,treino
20625,treino
5788,treino
28463,treino
3484,treino
1243,treino
23250,treino
13153,treino
19256,treino
7954,treino
31298,treino
19203,treino
5239,treino
785,treino
24762,treino
19398,treino
25681,treino
30065,treino
17201,treino
9769,treino
27848,treino
25296,treino
8368,treino
30061,treino
1152,treino
7534,treino
17239,treino
7806,treino
10356,treino
30107,treino
30578,treino
17713,treino
4774,treino
14211,treino
27420,treino
646,treino
17685,treino
14257,treino
4160,treino
13527,treino
26663,treino
19841,treino
1722,treino
6801,treino
23178,treino
20335,treino
1749,treino
5940,treino
21122,treino
21960,treino
916,treino
14555,treino
29174,treino
25864,treino
19904,treino
19068,treino
11369,treino
24799,treino
6869,treino
220,treino
20010,treino
13633,treino
5358,treino
23642,treino
26716,treino
1281,treino
4701,treino
13290,treino
22673,treino
9944,treino
2051,treino
26812,treino
22347,treino
7201,treino
16853,treino
7147,treino
1879,treino
22833,treino
26419,treino
10041,treino
7950,treino
21262,treino
70,treino
19069,treino
9742,treino
11940,treino
9973,treino
18861,treino
3822,treino
4183,treino
22304,treino
18083,treino
20192,treino
22010,treino
7504,treino
27248,treino
21659,treino
22134,treino
465,treino
7684,treino
8860,treino
11467,treino
5867,treino
5736,treino
22500,treino
2422,treino
15910,treino
7512,treino
1155,treino
14921,treino
30007,treino
3881,treino
7500,treino
30960,treino
26087,treino
1442,treino
3638,treino
6146,treino
31913,treino
2560,treino
18390,treino
21095,treino
12252,treino
744,treino
1169,treino
3682,treino
13599,treino
32110,treino
27641,treino
26568,treino
22934,treino
26505,treino
15249,treino
28611,treino
32062,treino
20841,treino
21948,treino
12273,treino
21758,treino
3713,treino
5682,treino
11093,treino
14980,treino
22982,treino
28985,treino
8744,treino
4956,treino
10261,treino
26173,treino
25539,treino
14782,treino
3799,treino
28675,treino
14734,treino
28780,treino
5721,treino
28280,treino
2054,treino
17241,treino
530,treino
6634,treino
24605,treino
19992,treino
25528,treino
27992,treino
15684,treino
14485,treino
12133,treino
7743,treino
19733,treino
22324,treino
14957,treino
30586,treino
18566,treino
22107,treino
24232,treino
118,treino
1384,treino
18510,treino
20129,treino
4949,treino
4574,treino
10955,treino
21236,treino
16671,treino
13435,treino
3146,treino
18022,treino
21296,treino
22602,treino
16296,treino
27665,treino
27198,treino
28957,treino
10954,treino
28806,treino
8587,treino
24515,treino
26002,treino
24884,treino
4979,treino
28272,treino
29904,treino
31029,treino
23912,treino
25841,treino
4655,treino
13883,treino
6359,treino
15172,treino
8681,treino
617,treino
751,treino
9121,treino
4547,treino
11525,treino
25053,treino
16246,treino
2285,treino
17716,treino
22968,treino
12761,treino
14325,treino
20840,treino
700,treino
26719,treino
1574,treino
32383,treino
28646,treino
16145,treino
13227,treino
28740,treino
2329,treino
18375,treino
370,treino
31785,treino
31425,treino
31486,treino
7484,treino
20580,treino
25028,treino
20788,treino
22345,treino
13726,treino
9884,treino
17688,treino
24043,treino
13508,treino
2167,treino
5384,treino
15888,treino
12561,treino
22058,treino
10594,treino
32465,treino
3393,treino
22526,treino
10484,treino
15770,treino
13150,treino
13795,treino
27656,treino
7235,treino
9710,treino
20255,treino
24965,treino
17694,treino
24167,treino
15726,treino
7309,treino
13248,treino
30693,treino
15746,treino
14969,treino
28208,treino
9948,treino
485,treino
11926,treino
8548,treino
6929,treino
13717,treino
30610,treino
5003,treino
18028,treino
15132,treino
6174,treino
12914,treino
7120,treino
15063,treino
22238,treino
23699,treino
1249,treino
24680,treino
26909,treino
6380,treino
29859,treino
6959,treino
1843,treino
16396,treino
30802,treino
21026,treino
1971,treino
605,treino
13190,treino
1451,treino
7937,treino
3932,treino
24365,treino
26251,treino
734,treino
28788,treino
858,treino
20183,treino
3394,treino
1234,treino
3116,treino
31943,treino
23439,treino
27780,treino
18634,treino
18247,treino
10140,treino
24832,treino
13411,treino
30484,treino
27609,treino
28718,treino
17340,treino
2682,treino
29334,treino
21475,treino
31509,treino
13708,treino
14274,treino
25148,treino
16239,treino
4669,treino
5514,treino
154,treino
21178,treino
26337,treino
9994,treino
2128,treino
1240,treino
25692,treino
15858,treino
11328,treino
3443,treino
23121,treino
6735,treino
31967,treino
32100,treino
28712,treino
9923,treino
24378,treino
20103,treino
11826,treino
22594,treino
21556,treino
4683,treino
11106,treino
17848,treino
5371,treino
4710,treino
27390,treino
26504,treino
29784,treino
2189,treino
13647,treino
1015,treino
23523,treino
25199,treino
19435,treino
17874,treino
8261,treino
5737,treino
2726,treino
8875,treino
26590,treino
16162,treino
6689,treino
29032,treino
9839,treino
29077,treino
10006,treino
16931,treino
22574,treino
1756,treino
12424,treino
14876,treino
7635,treino
17268,treino
6882,treino
9424,treino
30134,treino
1151,treino
9519,treino
6497,treino
30858,treino
20483,treino
24238,treino
17610,treino
7207,treino
24770,treino
5536,treino
5034,treino
19787,treino
12288,treino
12838,treino
4448,treino
11285,treino
13624,treino
3666,treino
2532,treino
30223,treino
23578,treino
25305,treino
15339,treino
19397,treino
6204,treino
21101,treino
23553,treino
22748,treino
24285,treino
12065,treino
28834,treino
32154,treino
21337,treino
23241,treino
17683,treino
14736,treino
1350,treino
21473,treino
20547,treino
1082,treino
15812,treino
19165,treino
21389,treino
4928,treino
12953,treino
2705,treino
23196,treino
5205,treino
32466,treino
4378,treino
29969,treino
2689,treino
13251,treino
31569,treino
890,treino
19020,treino
29272,treino
25690,treino
31321,treino
23842,treino
16261,treino
28385,treino
15353,treino
23575,treino
12650,treino
10936,treino
22708,treino
12596,treino
32222,treino
18275,treino
1197,treino
25096,treino
26611,treino
22482,treino
8035,treino
22296,treino
21828,treino
15379,treino
4238,treino
25473,treino
8123,treino
4049,treino
19621,treino
19370,treino
21945,treino
6675,treino
14570,treino
10557,treino
14642,treino
13212,treino
31989,treino
28097,treino
26335,treino
10916,treino
30756,treino
1465,treino
13166,treino
835,treino
17098,treino
5040,treino
13389,treino
27072,treino
19796,treino
21241,treino
9852,treino
30996,treino
22560,treino
29037,treino
3302,treino
13921,treino
28734,treino
12128,treino
3825,treino
20365,treino
31154,treino
29779,treino
13281,treino
10825,treino
24472,treino
20758,treino
23538,treino
11727,treino
23191,treino
29476,treino
27448,treino
20736,treino
16136,treino
23453,treino
17918,treino
16322,treino
7376,treino
21765,treino
6403,treino
22212,treino
12315,treino
20527,treino
32444,treino
11456,treino
27962,treino
9051,treino
3195,treino
6865,treino
615,treino
16126,treino
26124,treino
14623,treino
7835,treino
26198,treino
18437,treino
20320,treino
23864,treino
14438,treino
16658,treino
10574,treino
29355,treino
11139,treino
3975,treino
6521,treino
3917,treino
293,treino
13006,treino
27206,treino
19134,treino
2926,treino
21734,treino
28311,treino
30320,treino
10298,treino
29937,treino
17159,treino
22848,treino
13634,treino
10020,treino
9585,treino
13651,treino
5461,treino
11764,treino
30909,treino
7044,treino
21128,treino
13627,treino
25598,treino
26626,treino
19926,treino
10210,treino
11494,treino
25424,treino
6657,treino
23146,treino
24351,treino
9926,treino
28721,treino
2797,treino
10676,treino
29625,treino
8515,treino
5009,treino
1069,treino
25987,treino
6310,treino
20000,treino
5393,treino
20106,treino
28195,treino
3840,treino
21719,treino
15970,treino
30665,treino
10662,treino
6131,treino
8233,treino
7708,treino
12654,treino
12448,treino
5630,treino
31278,treino
29161,treino
31952,treino
10710,treino
3312,treino
26994,treino
24588,treino
16814,treino
30254,treino
13055,treino
3283,treino
1748,treino
23280,treino
19987,treino
12727,treino
19782,treino
2387,treino
15711,treino
15270,treino
4371,treino
3003,treino
9952,treino
2425,treino
10630,treino
21875,treino
31493,treino
11569,treino
18575,treino
3990,treino
5610,treino
14188,treino
19387,treino
14322,treino
20931,treino
17790,treino
29873,treino
13562,treino
4857,treino
6594,treino
13915,treino
6300,treino
27454,treino
23487,treino
12935,treino
26070,treino
22743,treino
14085,treino
6861,treino
32551,treino
18556,treino
29214,treino
3913,treino
4839,treino
10173,treino
28393,treino
21686,treino
29770,treino
26344,treino
19774,treino
19490,treino
17251,treino
27861,treino
5466,treino
12407,treino
3980,treino
12011,treino
778,treino
4529,treino
16134,treino
12249,treino
7050,treino
9003,treino
23010,treino
16156,treino
7894,treino
11385,treino
29931,treino
26686,treino
31641,treino
16596,treino
9167,treino
10940,treino
2410,treino
26471,treino
1546,treino
6429,treino
13436,treino
24642,treino
23443,treino
18754,treino
18820,treino
20956,treino
18676,treino
27338,treino
21229,treino
31289,treino
472,treino
16950,treino
29215,treino
30214,treino
25477,treino
1972,treino
8825,treino
23812,treino
3732,treino
12809,treino
7069,treino
22749,treino
10866,treino
11055,treino
13767,treino
15422,treino
13083,treino
15839,treino
17094,treino
10201,treino
9986,treino
19528,treino
8748,treino
17032,treino
19465,treino
24473,treino
29717,treino
20014,treino
17717,treino
11234,treino
25784,treino
8041,treino
12628,treino
15140,treino
22380,treino
30954,treino
22692,treino
7979,treino
26810,treino
12282,treino
17498,treino
30406,treino
12550,treino
24352,treino
16325,treino
6340,treino
4244,treino
9801,treino
13345,treino
9814,treino
3887,treino
26703,treino
20367,treino
989,treino
13284,treino
29530,treino
17689,treino
16196,treino
15542,treino
16182,treino
12615,treino
30963,treino
29630,treino
860,treino
21770,treino
12202,treino
654,treino
23935,treino
7284,treino
1837,treino
16857,treino
15192,treino
15914,treino
27582,treino
23368,treino
15279,treino
6551,treino
4009,treino
32477,treino
19909,treino
30918,treino
10665,treino
19030,treino
16560,treino
16148,treino
19450,treino
19211,treino
11817,treino
6277,treino
22640,treino
21860,treino
815,treino
875,treino
5824,treino
26543,treino
6330,treino
8673,treino
7423,treino
9077,treino
16934,treino
20571,treino
30446,treino
25284,treino
23799,treino
26756,treino
24520,treino
777,treino
14536,treino
27736,treino
29831,treino
20821,treino
32045,treino
16456,treino
14831,treino
29149,treino
21653,treino
25191,treino
31155,treino
23095,treino
7965,treino
6880,treino
16626,treino
2466,treino
13639,treino
10526,treino
8609,treino
21530,treino
8087,treino
24934,treino
24905,treino
23539,treino
3301,treino
24494,treino
13787,treino
28192,treino
13084,treino
27879,treino
71,treino
18874,treino
10878,treino
21622,treino
8798,treino
24184,treino
5276,treino
28119,treino
4354,treino
16615,treino
26835,treino
2760,treino
16919,treino
31585,treino
19803,treino
6102,treino
18911,treino
12815,treino
31363,treino
25171,treino
24950,treino
12216,treino
15323,treino
28686,treino
17449,treino
26634,treino
31489,treino
15263,treino
21905,treino
12157,treino
24546,treino
4875,treino
21468,treino
1251,treino
32367,treino
30724,treino
21621,treino
26328,treino
4776,treino
16114,treino
24979,treino
3805,treino
2903,treino
17961,treino
27291,treino
24327,treino
5978,treino
11238,treino
30243,treino
5603,treino
48,treino
17052,treino
12309,treino
12404,treino
20998,treino
11317,treino
3678,treino
2872,treino
17294,treino
10918,treino
14003,treino
14209,treino
2299,treino
30792,treino
11960,treino
19009,treino
